Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month,Year,Day
19.63076923076923,33.392307692307696,226.7692307692308,222.6153846153846,366.38461538461536,23.73846153846154,67.2,781.7846153846154,139.23076923076923,1.5230769230769232,0,19,5,2019,30
16.984615384615385,0.3384615384615385,53.69230769230769,776.8461538461538,525.4615384615385,12.553846153846154,51.22307692307693,765.0153846153846,116.3076923076923,3.269230769230769,0,19,12,2019,17
17.43076923076923,36.94615384615385,204.69230769230768,258.46153846153845,434.7692307692308,20.0,67.83076923076922,765.3153846153847,114.3076923076923,2.2384615384615385,0,19,9,2021,19
17.076923076923077,13.430769230769233,167.46153846153845,505.5384615384616,533.7692307692307,11.561538461538465,48.87692307692308,765.5384615384615,85.15384615384616,3.5615384615384613,0,19,10,2020,7
17.546153846153846,44.34615384615385,229.3846153846154,155.07692307692307,345.53846153846155,21.07692307692308,68.20769230769231,764.7307692307693,153.3846153846154,1.5384615384615383,0,19,8,2021,11
17.423076923076923,44.95384615384615,255.3846153846154,47.53846153846154,282.2307692307692,22.284615384615385,71.07692307692308,765.4307692307692,113.46153846153848,2.3615384615384616,0,19,9,2019,27
19.115384615384617,62.96153846153846,192.84615384615384,34.69230769230769,216.3846153846154,22.53076923076923,57.34615384615385,766.1461538461538,93.53846153846152,2.6538461538461537,0,19,5,2020,28
18.49230769230769,1.484615384615385,55.07692307692308,787.0,543.9230769230769,7.984615384615385,26.184615384615384,782.4846153846154,73.53846153846153,3.053846153846154,0,19,1,2019,7
16.507692307692306,43.46153846153846,190.6153846153846,291.84615384615387,450.2307692307692,22.584615384615383,76.36153846153846,765.123076923077,184.53846153846155,1.723076923076923,0,19,8,2020,27
18.861538461538466,28.13076923076924,175.92307692307693,419.7692307692308,510.84615384615387,21.838461538461537,55.36153846153847,765.0461538461539,150.46153846153845,3.769230769230769,0,19,5,2021,10
19.146153846153847,15.292307692307691,153.46153846153845,531.0769230769231,550.0,17.03846153846154,49.61538461538461,764.4384615384616,108.76923076923076,3.0846153846153848,0,19,2,2021,27
21.59230769230769,10.430769230769233,123.07692307692308,632.5384615384615,606.8461538461538,10.215384615384616,23.46923076923077,764.623076923077,102.23076923076924,5.56923076923077,0,19,4,2021,1
19.553846153846152,31.43846153846154,335.38461538461536,116.92307692307692,428.1538461538461,22.884615384615383,60.84615384615385,764.2153846153846,123.6153846153846,3.0307692307692307,0,19,3,2020,15
16.946153846153848,34.5,225.53846153846155,222.84615384615384,421.1538461538461,24.86923076923077,74.3923076923077,764.3692307692307,212.0,1.484615384615385,0,19,7,2019,30
17.046153846153846,49.64615384615384,242.84615384615384,93.23076923076924,320.9230769230769,21.930769230769236,68.13846153846154,763.4153846153846,235.0,1.3384615384615384,0,19,7,2021,6
19.661538461538463,15.953846153846154,180.07692307692307,410.3076923076923,521.5384615384615,19.33076923076923,50.30769230769231,765.8384615384615,117.07692307692308,2.3076923076923075,0,19,2,2020,28
17.150000000000002,2.841666666666667,59.41666666666666,830.4166666666666,575.5833333333334,7.891666666666667,42.208333333333336,765.0166666666668,114.91666666666669,2.733333333333333,0,18,12,2020,13
17.884615384615383,34.646153846153844,160.92307692307693,331.46153846153845,418.5384615384616,21.26923076923077,68.6,764.0615384615384,212.6153846153846,1.2153846153846155,0,19,8,2021,28
17.93846153846154,32.51538461538462,271.6923076923077,219.46153846153845,463.84615384615387,22.82307692307692,72.18461538461538,763.0384615384615,168.92307692307693,2.069230769230769,0,19,8,2020,20
24.6,15.315384615384614,199.7692307692308,433.7692307692308,514.6923076923077,16.715384615384615,33.19230769230769,781.5384615384615,97.3846153846154,3.423076923076923,0,19,5,2019,16
14.853846153846153,37.08461538461539,297.6923076923077,96.6923076923077,343.0769230769231,24.084615384615383,78.5923076923077,766.0923076923077,203.3846153846154,1.1076923076923078,0,19,7,2019,18
15.692307692307692,53.58461538461539,273.61538461538464,26.615384615384617,293.7692307692308,24.138461538461534,79.16923076923078,767.1923076923077,291.15384615384613,1.5,0,19,8,2021,5
17.361538461538462,54.815384615384616,258.84615384615387,54.61538461538461,312.2307692307692,26.115384615384617,70.14615384615385,765.6307692307693,195.07692307692307,1.8923076923076925,0,19,3,2020,22
17.875,2.583333333333333,66.25,800.25,592.25,10.75,36.66666666666666,765.3666666666667,93.91666666666669,4.025,0,18,11,2020,10
19.73846153846154,41.58461538461539,242.6153846153846,108.6153846153846,315.6923076923077,23.76153846153846,60.86923076923077,783.0615384615384,83.61538461538461,1.7846153846153845,0,19,4,2019,16
16.0,55.86923076923077,208.6153846153846,18.692307692307693,217.84615384615384,25.83076923076923,78.16923076923078,763.8923076923077,271.15384615384613,1.0846153846153848,0,19,7,2019,24
13.507692307692308,63.3,229.46153846153845,10.461538461538462,236.15384615384616,25.653846153846157,86.84615384615384,765.2076923076924,256.15384615384613,1.2076923076923076,0,19,7,2021,15
21.784615384615385,10.261538461538462,108.15384615384616,611.3846153846154,591.7692307692307,15.63846153846154,39.94615384615384,764.7923076923076,98.92307692307692,4.1923076923076925,0,19,4,2020,9
20.923076923076923,11.9,161.30769230769232,557.4615384615385,575.3846153846154,12.607692307692307,39.215384615384615,763.3153846153847,94.53846153846152,5.300000000000001,0,19,3,2021,16
19.85384615384616,23.107692307692307,261.6923076923077,267.46153846153845,494.6923076923077,17.976923076923075,53.138461538461534,765.3384615384615,108.76923076923076,3.1,0,19,3,2020,20
17.55,6.191666666666666,75.75,760.4166666666666,565.0,9.941666666666666,43.78333333333333,765.9833333333332,99.08333333333331,3.658333333333333,0,18,12,2020,3
18.32307692307692,15.76923076923077,212.3846153846154,431.7692307692308,520.8461538461538,21.0,58.107692307692304,764.8307692307692,92.92307692307692,4.507692307692308,0,19,5,2021,9
14.26923076923077,76.05384615384615,146.53846153846155,0.0,146.53846153846155,26.284615384615385,87.86153846153846,765.8692307692307,236.07692307692307,2.423076923076923,0,19,7,2020,31
19.861538461538466,0.9384615384615383,64.76923076923077,801.5384615384615,578.9230769230769,6.1923076923076925,23.746153846153845,783.376923076923,82.3076923076923,2.6769230769230767,0,19,2,2019,2
22.41538461538461,6.03076923076923,160.84615384615384,576.3076923076923,574.8461538461538,13.36923076923077,33.0,782.7923076923076,93.6153846153846,3.3615384615384616,0,19,3,2019,12
17.546153846153846,43.33846153846154,209.92307692307693,237.46153846153845,434.7692307692308,23.96153846153846,75.0923076923077,765.4615384615385,145.84615384615384,1.5230769230769232,0,19,8,2020,26
17.175,5.808333333333334,128.41666666666666,647.6666666666666,583.25,15.0,55.15,765.2833333333333,88.33333333333333,3.966666666666667,0,18,10,2020,21
17.584615384615383,2.330769230769231,54.46153846153846,785.6153846153846,554.3846153846154,10.046153846153846,37.90769230769231,765.0769230769231,101.23076923076924,3.0846153846153848,0,19,1,2021,19
19.976923076923075,37.2,191.84615384615384,334.2307692307692,480.2307692307692,25.21538461538461,60.41538461538461,765.3692307692307,151.0,2.169230769230769,0,19,4,2020,26
16.0,48.30769230769231,240.30769230769232,156.23076923076923,387.0769230769231,24.707692307692305,70.93846153846154,764.6076923076923,171.23076923076923,1.7000000000000002,0,19,4,2021,27
22.646153846153844,3.684615384615384,108.3076923076923,635.6153846153846,602.4615384615385,12.0,28.984615384615385,781.6615384615385,72.38461538461539,3.1846153846153844,0,19,4,2019,26
20.46153846153846,11.353846153846153,206.23076923076923,435.9230769230769,498.3076923076923,18.723076923076924,53.900000000000006,784.2846153846154,82.3076923076923,2.676923076923077,0,19,2,2019,16
14.807692307692308,57.138461538461534,211.30769230769232,87.38461538461539,294.3076923076923,24.32307692307692,80.13076923076923,764.5153846153846,244.3846153846154,1.5461538461538462,0,19,7,2021,10
25.04615384615385,13.430769230769233,153.15384615384616,531.2307692307693,537.6153846153846,15.546153846153846,28.153846153846157,782.5461538461539,81.23076923076923,4.246153846153846,0,19,5,2019,6
21.99230769230769,15.63846153846154,269.3076923076923,327.15384615384613,466.2307692307692,16.246153846153845,40.74615384615385,782.8307692307692,99.84615384615384,2.3692307692307693,0,19,3,2019,3
16.575,2.3666666666666667,61.583333333333336,810.6666666666666,578.3333333333334,8.008333333333333,30.316666666666663,765.2083333333334,96.83333333333331,3.458333333333333,0,18,11,2021,30
19.523076923076925,29.584615384615383,199.15384615384616,324.0769230769231,459.9230769230769,21.71538461538461,57.43076923076923,764.6076923076923,133.6153846153846,1.7615384615384615,0,19,3,2020,21
20.069230769230767,53.26923076923077,278.6923076923077,3.1538461538461537,280.0,25.446153846153848,57.34615384615385,763.5,119.53846153846152,2.261538461538461,0,19,4,2020,17
18.7,33.4,247.30769230769232,160.23076923076923,381.3076923076923,23.407692307692308,64.8076923076923,764.2,184.53846153846155,1.723076923076923,0,19,7,2019,6
23.615384615384617,15.046153846153846,180.92307692307693,469.0769230769231,551.9230769230769,16.284615384615385,32.9,782.2,97.84615384615384,3.338461538461538,0,19,3,2019,30
15.515384615384615,44.42307692307692,164.69230769230768,273.46153846153845,387.6923076923077,23.46923076923077,76.83846153846153,763.7769230769231,227.69230769230768,2.0615384615384618,0,19,7,2020,13
18.21538461538461,17.63076923076923,121.3846153846154,611.5384615384615,571.0769230769231,11.046153846153846,40.66153846153846,765.3923076923077,94.6153846153846,3.1,0,19,2,2021,24
17.375,35.68333333333333,290.3333333333333,113.91666666666669,353.6666666666667,14.883333333333333,56.04166666666666,765.125,106.5,3.608333333333333,0,18,12,2020,2
17.846153846153847,29.115384615384617,258.38461538461536,210.0,410.2307692307692,17.315384615384616,58.16923076923077,767.0153846153846,127.84615384615384,2.392307692307692,0,19,1,2020,25
17.3,16.03076923076923,137.6153846153846,479.7692307692308,516.7692307692307,12.976923076923075,51.42307692307692,765.6538461538462,74.6923076923077,3.869230769230769,0,19,10,2020,9
16.56153846153846,8.438461538461539,145.6153846153846,512.2307692307693,473.2307692307692,14.13076923076923,61.22307692307693,764.8846153846154,123.92307692307692,2.3076923076923075,0,18,12,2019,6
17.046153846153846,11.169230769230769,154.92307692307693,476.7692307692308,503.0,18.953846153846158,65.85384615384615,764.4769230769232,86.76923076923077,3.8230769230769233,0,19,10,2021,12
16.753846153846155,33.99230769230769,310.38461538461536,48.07692307692308,335.2307692307692,22.392307692307693,65.65384615384616,764.0076923076923,86.84615384615384,3.7384615384615385,0,19,10,2019,13
13.515384615384615,63.75384615384615,223.07692307692307,13.538461538461538,233.84615384615384,25.21538461538461,84.29230769230769,765.1307692307693,276.38461538461536,1.5384615384615383,0,19,7,2021,17
15.223076923076924,65.2,206.92307692307693,12.615384615384617,216.7692307692308,24.83076923076923,83.44615384615385,764.6153846153846,190.92307692307693,1.4307692307692308,0,19,9,2021,5
16.7,28.846153846153847,272.46153846153845,209.92307692307693,421.2307692307692,24.707692307692305,76.23846153846154,765.1692307692308,113.3076923076923,1.815384615384616,0,19,10,2019,2
19.207692307692305,14.246153846153844,210.30769230769232,382.0769230769231,472.5384615384616,14.784615384615384,49.215384615384615,765.2461538461539,153.46153846153845,1.6615384615384616,0,19,1,2020,29
20.753846153846155,25.846153846153847,215.53846153846155,326.0769230769231,483.5384615384616,25.338461538461537,58.46923076923077,782.6461538461538,101.84615384615384,2.007692307692308,0,19,4,2019,17
18.93846153846154,0.5076923076923077,51.23076923076923,811.4615384615385,556.5384615384615,9.484615384615385,33.45384615384615,765.6153846153846,174.15384615384616,2.269230769230769,0,19,1,2020,19
23.91538461538461,3.853846153846154,109.3846153846154,672.9230769230769,611.3076923076923,13.061538461538465,26.63076923076923,782.0153846153846,94.3076923076923,3.9615384615384617,0,19,3,2019,22
17.23846153846154,47.03076923076923,252.23076923076923,87.6923076923077,320.15384615384613,19.684615384615384,63.26923076923077,764.0846153846154,126.15384615384616,1.0,0,19,9,2021,29
16.953846153846154,51.06153846153846,236.53846153846155,85.0,314.61538461538464,23.384615384615383,73.45384615384616,763.5999999999999,247.30769230769232,1.3846153846153846,0,19,8,2021,19
18.246153846153845,42.715384615384615,284.61538461538464,61.84615384615385,327.7692307692308,20.91538461538461,57.07692307692308,765.4230769230769,103.07692307692308,2.3615384615384616,0,19,6,2021,3
15.576923076923077,46.892307692307696,262.6923076923077,18.384615384615383,279.53846153846155,25.79230769230769,83.3076923076923,765.4538461538461,140.0,2.0,0,19,9,2019,28
15.438461538461535,49.35384615384616,250.53846153846155,74.07692307692308,309.46153846153845,26.376923076923077,83.1,766.0384615384615,247.84615384615384,1.2153846153846155,0,19,8,2019,9
16.361538461538462,43.42307692307692,218.15384615384616,142.46153846153845,351.3076923076923,24.069230769230767,77.76923076923077,765.4461538461538,135.76923076923077,2.123076923076923,0,19,9,2019,18
19.423076923076923,0.6000000000000001,54.92307692307692,797.4615384615385,553.7692307692307,10.123076923076924,35.34615384615385,765.2230769230769,179.92307692307693,2.5846153846153848,0,19,1,2020,18
17.16923076923077,2.3230769230769237,52.0,781.3076923076923,533.3076923076923,7.8076923076923075,31.6,764.9461538461538,124.3076923076923,2.3692307692307693,0,19,12,2020,18
17.6,62.107692307692304,218.92307692307693,52.23076923076923,255.6153846153846,26.407692307692308,69.36153846153846,763.9846153846154,97.15384615384616,1.7307692307692308,0,19,4,2021,29
16.684615384615384,19.53076923076923,240.23076923076923,290.84615384615387,435.7692307692308,19.9,64.77692307692308,765.823076923077,105.3076923076923,2.107692307692308,0,19,2,2020,4
16.3,62.27692307692308,254.0,10.384615384615383,263.2307692307692,22.515384615384612,62.70769230769231,766.0923076923077,45.76923076923077,1.3076923076923077,0,19,4,2020,24
16.676923076923075,49.54615384615385,233.6153846153846,78.38461538461539,304.53846153846155,23.053846153846152,75.66923076923078,762.7307692307693,277.38461538461536,1.4538461538461538,0,19,8,2021,29
19.17692307692308,40.89999999999999,313.0769230769231,117.76923076923076,393.2307692307692,24.161538461538463,65.83846153846153,782.6538461538462,113.3076923076923,1.553846153846154,0,19,4,2019,3
16.376923076923077,30.87692307692308,261.9230769230769,198.6153846153846,411.7692307692308,14.646153846153847,56.63076923076923,765.0461538461539,141.53846153846155,2.776923076923077,0,19,2,2021,10
16.366666666666667,28.96666666666667,262.6666666666667,247.5,401.3333333333333,24.416666666666668,70.30833333333332,764.6333333333333,101.16666666666669,2.8666666666666667,0,18,11,2019,23
18.023076923076925,38.96153846153846,260.53846153846155,132.0,353.6923076923077,21.476923076923075,67.41538461538461,764.4923076923077,100.0,2.076923076923077,0,19,9,2020,25
16.907692307692308,6.715384615384616,123.23076923076924,559.7692307692307,487.0,15.599999999999998,57.61538461538461,764.2307692307693,169.84615384615384,1.7692307692307692,0,18,12,2019,2
16.06153846153846,63.80769230769231,223.84615384615384,0.0,223.84615384615384,23.35384615384616,72.46923076923078,765.5538461538462,141.23076923076923,2.123076923076923,0,19,2,2021,20
17.076923076923077,4.453846153846154,113.6153846153846,603.0769230769231,515.6153846153846,19.17692307692308,55.45384615384615,764.6307692307693,101.6153846153846,3.523076923076923,0,18,11,2019,6
15.992307692307692,55.9076923076923,237.3846153846154,132.92307692307693,357.3076923076923,27.146153846153844,78.85384615384615,764.623076923077,105.92307692307692,1.6538461538461535,0,19,5,2021,6
20.22307692307692,0.6076923076923078,54.61538461538461,814.9230769230769,571.0769230769231,8.307692307692308,35.93846153846154,783.3384615384615,90.6153846153846,3.5,0,19,1,2019,30
21.77692307692308,8.415384615384616,120.23076923076924,651.2307692307693,624.8461538461538,4.753846153846154,12.569230769230767,763.1461538461538,107.3846153846154,4.215384615384616,0,19,3,2021,25
21.26923076923077,12.507692307692308,158.0,559.2307692307693,570.9230769230769,14.83846153846154,37.92307692307692,764.0846153846154,101.15384615384616,4.1,0,19,3,2021,13
19.623076923076923,29.846153846153847,275.61538461538464,106.6153846153846,340.15384615384613,21.82307692307692,57.24615384615385,764.9769230769232,205.53846153846155,0.8461538461538461,0,19,6,2019,27
18.375,5.091666666666666,96.0,712.3333333333334,600.6666666666666,11.908333333333331,46.5,764.0,83.0,3.883333333333333,0,18,10,2020,25
21.615384615384617,16.96923076923077,217.30769230769232,426.5384615384616,499.1538461538461,20.56153846153846,51.36153846153847,782.7692307692307,85.46153846153847,3.107692307692308,0,19,4,2019,19
18.1,2.4916666666666667,86.25,742.6666666666666,573.5,11.116666666666667,37.225,765.6416666666668,93.91666666666669,3.766666666666667,0,18,11,2021,18
