date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2019-01-29,20.153846153846153,0.6384615384615385,63.15384615384615,787.3846153846154,566.9230769230769,8.015384615384615,34.669230769230765,783.5923076923077,93.61538461538461,3.9923076923076923,0,19,1
2019-01-30,20.22307692307692,0.6076923076923078,54.61538461538461,814.9230769230769,571.0769230769231,8.307692307692308,35.93846153846154,783.3384615384615,90.61538461538461,3.5,0,19,1
2019-01-31,19.592307692307692,0.9923076923076923,65.07692307692308,781.2307692307693,564.3846153846154,9.915384615384616,41.91538461538461,783.9461538461538,85.15384615384616,4.346153846153846,0,19,1
2019-02-01,19.353846153846153,1.2461538461538462,58.92307692307692,808.3846153846154,577.4615384615385,6.538461538461538,25.576923076923077,784.4923076923077,88.61538461538461,4.076923076923077,0,19,2
2019-02-02,19.861538461538462,0.9384615384615385,64.76923076923077,801.5384615384615,578.9230769230769,6.1923076923076925,23.746153846153845,783.376923076923,82.3076923076923,2.6769230769230767,0,19,2
2019-02-03,20.26923076923077,0.5769230769230769,68.46153846153847,773.8461538461538,570.8461538461538,9.776923076923076,28.930769230769233,782.6384615384615,94.07692307692308,2.5,0,19,2
2019-02-04,20.95384615384615,2.276923076923077,92.76923076923077,696.9230769230769,557.8461538461538,11.538461538461538,29.569230769230767,782.6692307692308,95.92307692307692,3.4384615384615387,0,19,2
2019-02-05,20.384615384615383,5.438461538461539,93.84615384615384,655.5384615384615,550.6923076923077,14.292307692307693,42.892307692307696,783.4230769230769,91.76923076923077,4.069230769230769,0,19,2
2019-02-06,19.907692307692308,6.076923076923077,123.46153846153847,590.6923076923077,536.9230769230769,16.26153846153846,42.684615384615384,783.2153846153846,86.61538461538461,2.869230769230769,0,19,2
2019-02-07,19.823076923076922,11.169230769230769,187.30769230769232,436.0769230769231,496.84615384615387,16.76153846153846,44.66923076923077,782.876923076923,95.92307692307692,3.0153846153846158,0,19,2
2019-02-08,20.76923076923077,13.307692307692308,179.92307692307693,435.38461538461536,495.7692307692308,17.107692307692307,40.33846153846154,783.2230769230769,73.15384615384616,2.3461538461538463,0,19,2
2019-02-09,21.707692307692305,5.43076923076923,124.76923076923077,595.1538461538462,541.7692307692307,14.461538461538462,34.669230769230765,782.3307692307692,92.76923076923077,3.253846153846154,0,19,2
2019-02-10,21.5,2.553846153846154,81.0,713.0,566.3846153846154,12.430769230769231,33.83846153846154,782.4692307692308,98.15384615384616,1.823076923076923,0,19,2
2019-02-11,22.26923076923077,2.3923076923076922,90.0,687.2307692307693,564.1538461538462,13.576923076923077,31.223076923076924,782.2384615384616,142.6153846153846,1.330769230769231,0,19,2
2019-02-12,21.50769230769231,5.06923076923077,138.23076923076923,581.1538461538462,538.0,14.876923076923077,40.01538461538462,782.3461538461538,97.76923076923077,3.9538461538461536,0,19,2
2019-02-13,21.27692307692308,4.107692307692307,101.0,684.0769230769231,561.5384615384615,11.876923076923077,40.08461538461539,783.7769230769231,95.6923076923077,4.461538461538462,0,19,2
2019-02-14,21.846153846153847,5.707692307692308,146.15384615384616,588.7692307692307,536.0,15.315384615384614,38.44615384615385,783.8923076923077,100.38461538461539,2.6153846153846154,0,19,2
2019-02-15,20.176923076923078,9.115384615384615,170.76923076923077,501.53846153846155,514.6153846153846,20.73076923076923,52.43846153846154,784.2307692307693,98.6923076923077,1.9307692307692308,0,19,2
2019-02-16,20.46153846153846,11.353846153846153,206.23076923076923,435.9230769230769,498.3076923076923,18.723076923076924,53.900000000000006,784.2846153846154,82.3076923076923,2.676923076923077,0,19,2
2019-02-17,20.207692307692305,6.238461538461539,116.07692307692308,609.6153846153846,553.2307692307693,15.792307692307693,55.8,783.7538461538461,83.3076923076923,2.8615384615384616,0,19,2
2019-02-18,21.023076923076925,4.976923076923077,117.92307692307692,636.7692307692307,557.0,14.846153846153847,48.676923076923075,782.3846153846154,101.76923076923077,2.123076923076923,0,19,2
2019-02-19,20.584615384615386,4.107692307692307,111.6923076923077,618.9230769230769,557.9230769230769,19.284615384615385,49.30769230769231,782.0615384615384,96.0,2.0923076923076924,0,19,2
2019-02-20,20.192307692307693,8.684615384615386,137.6153846153846,558.5384615384615,539.3076923076923,19.99230769230769,57.61538461538461,782.7230769230769,105.61538461538461,3.292307692307692,0,19,2
2019-02-21,18.79230769230769,30.16923076923077,284.6923076923077,117.23076923076923,367.38461538461536,20.053846153846152,58.50769230769231,783.2846153846154,99.07692307692308,3.3307692307692305,0,19,2
2019-02-22,20.607692307692307,14.423076923076923,190.6153846153846,467.0769230769231,512.4615384615385,17.192307692307693,50.54615384615385,782.6307692307693,102.84615384615384,2.9923076923076923,0,19,2
2019-02-23,20.86923076923077,4.13076923076923,129.0,621.6153846153846,560.2307692307693,16.592307692307692,42.93846153846154,782.6384615384615,89.46153846153847,3.0923076923076924,0,19,2
2019-02-24,19.915384615384614,10.169230769230769,195.92307692307693,465.46153846153845,519.7692307692307,18.4,55.52307692307692,782.676923076923,87.0,3.784615384615385,0,19,2
2019-02-25,20.815384615384616,3.6000000000000005,117.23076923076923,653.9230769230769,568.0,16.83076923076923,50.70769230769231,782.9461538461538,78.07692307692308,4.730769230769231,0,19,2
2019-02-26,21.084615384615386,2.1384615384615384,64.61538461538461,770.5384615384615,595.8461538461538,14.807692307692308,41.392307692307696,783.2153846153846,78.76923076923077,4.946153846153846,0,19,2
2019-02-27,21.523076923076925,2.030769230769231,78.07692307692308,754.8461538461538,596.3076923076923,12.161538461538461,33.42307692307692,782.1846153846153,96.0,3.8153846153846156,0,19,2
2019-02-28,23.04615384615385,10.823076923076922,180.69230769230768,507.53846153846155,535.1538461538462,12.553846153846154,25.73076923076923,781.9615384615385,102.76923076923077,2.4923076923076923,0,19,2
2019-03-01,23.653846153846153,11.107692307692307,171.07692307692307,499.0769230769231,546.5384615384615,12.984615384615385,25.323076923076922,781.8153846153847,104.84615384615384,2.5461538461538464,0,19,3
2019-03-02,23.0,6.6923076923076925,159.0,570.6923076923077,559.5384615384615,12.776923076923076,32.323076923076925,782.2153846153846,117.92307692307692,2.3076923076923075,0,19,3
2019-03-03,21.99230769230769,15.63846153846154,269.3076923076923,327.15384615384613,466.2307692307692,16.246153846153845,40.74615384615385,782.8307692307692,99.84615384615384,2.3692307692307693,0,19,3
2019-03-04,20.73076923076923,25.076923076923077,299.38461538461536,182.53846153846155,429.46153846153845,18.753846153846155,51.9076923076923,782.9923076923077,95.46153846153847,3.207692307692308,0,19,3
2019-03-05,20.73846153846154,39.646153846153844,285.0,46.07692307692308,320.3076923076923,18.007692307692306,51.91538461538461,782.876923076923,82.61538461538461,2.976923076923077,0,19,3
2019-03-06,20.592307692307692,23.076923076923077,284.2307692307692,225.84615384615384,446.53846153846155,19.33076923076923,46.223076923076924,783.8,84.92307692307692,3.3230769230769233,0,19,3
2019-03-07,20.23076923076923,16.015384615384615,235.0,363.0769230769231,504.0,20.215384615384615,55.03846153846154,783.0923076923077,85.6923076923077,2.4,0,19,3
2019-03-08,18.453846153846154,26.653846153846153,250.3846153846154,269.61538461538464,451.0,21.646153846153844,68.3923076923077,783.4307692307692,98.0,2.6384615384615384,0,19,3
2019-03-09,20.907692307692308,14.946153846153845,264.3076923076923,358.0769230769231,496.84615384615387,16.446153846153848,45.56153846153846,783.623076923077,96.84615384615384,4.938461538461539,0,19,3
2019-03-10,20.984615384615385,1.4846153846153847,79.92307692307692,752.6923076923077,613.7692307692307,12.007692307692308,44.93846153846154,783.5384615384615,94.3076923076923,3.6076923076923078,0,19,3
2019-03-11,22.076923076923077,3.1153846153846154,109.92307692307692,683.0,599.2307692307693,12.684615384615386,30.63076923076923,783.3153846153847,95.46153846153847,2.4384615384615382,0,19,3
2019-03-12,22.415384615384614,6.03076923076923,160.84615384615384,576.3076923076923,574.8461538461538,13.36923076923077,33.0,782.7923076923076,93.61538461538461,3.3615384615384616,0,19,3
2019-03-13,22.49230769230769,9.261538461538462,197.6153846153846,469.9230769230769,548.2307692307693,15.953846153846154,33.707692307692305,783.3076923076923,96.84615384615384,2.730769230769231,0,19,3
2019-03-14,22.815384615384616,16.884615384615383,205.46153846153845,401.7692307692308,517.1538461538462,15.346153846153847,33.55384615384615,782.9692307692308,92.61538461538461,3.0153846153846158,0,19,3
2019-03-15,23.176923076923078,4.207692307692307,113.6923076923077,665.9230769230769,599.2307692307693,13.484615384615385,31.6,782.3692307692307,93.46153846153847,4.115384615384615,0,19,3
2019-03-16,22.838461538461537,6.084615384615384,141.07692307692307,619.3846153846154,585.2307692307693,14.13846153846154,33.84615384615385,782.8923076923077,93.53846153846153,3.6000000000000005,0,19,3
2019-03-17,22.96153846153846,12.569230769230769,245.23076923076923,398.2307692307692,524.5384615384615,15.484615384615385,34.90769230769231,783.176923076923,80.53846153846153,3.946153846153846,0,19,3
2019-03-18,22.54615384615385,7.092307692307693,169.3846153846154,569.7692307692307,572.9230769230769,15.2,40.223076923076924,783.1307692307693,94.0,4.530769230769231,0,19,3
2019-03-19,22.815384615384616,4.707692307692308,118.3076923076923,668.7692307692307,601.4615384615385,13.63846153846154,35.215384615384615,782.2846153846154,90.76923076923077,4.453846153846154,0,19,3
2019-03-20,23.523076923076925,2.776923076923077,97.07692307692308,725.0,617.6923076923077,11.600000000000001,29.22307692307692,781.4000000000001,95.3076923076923,3.869230769230769,0,19,3
2019-03-21,23.946153846153848,7.561538461538461,115.07692307692308,627.0769230769231,601.5384615384615,12.86153846153846,24.092307692307692,781.5230769230768,102.38461538461539,3.5307692307692307,0,19,3
2019-03-22,23.915384615384614,3.853846153846154,109.38461538461539,672.9230769230769,611.3076923076923,13.061538461538463,26.63076923076923,782.0153846153846,94.3076923076923,3.9615384615384617,0,19,3
2019-03-23,23.946153846153848,5.946153846153847,126.92307692307692,616.6153846153846,599.1538461538462,13.261538461538462,28.676923076923078,781.8153846153847,93.23076923076923,3.946153846153846,0,19,3
2019-03-24,24.43846153846154,6.815384615384615,110.61538461538461,661.2307692307693,611.7692307692307,12.13846153846154,23.876923076923074,780.8307692307692,101.6923076923077,2.8,0,19,3
2019-03-25,24.22307692307692,6.576923076923077,122.38461538461539,632.1538461538462,598.5384615384615,14.623076923076923,26.207692307692305,781.1538461538462,166.0,1.4076923076923078,0,19,3
2019-03-26,24.584615384615386,6.946153846153847,137.15384615384616,608.9230769230769,591.1538461538462,16.076923076923077,31.73076923076923,782.323076923077,103.61538461538461,2.9692307692307693,0,19,3
2019-03-27,22.092307692307692,32.9,282.2307692307692,158.76923076923077,424.0769230769231,20.123076923076926,44.26923076923077,784.6384615384615,86.38461538461539,4.407692307692307,0,19,3
2019-03-28,21.95384615384615,29.176923076923078,309.7692307692308,195.23076923076923,419.84615384615387,17.96153846153846,47.392307692307696,784.4538461538461,95.15384615384616,4.184615384615385,0,19,3
2019-03-29,22.615384615384617,17.976923076923075,256.15384615384613,322.15384615384613,505.3076923076923,16.06153846153846,40.06153846153846,783.1461538461538,94.3076923076923,3.7,0,19,3
2019-03-30,23.615384615384617,15.046153846153846,180.92307692307693,469.0769230769231,551.9230769230769,16.284615384615385,32.9,782.2,97.84615384615384,3.338461538461538,0,19,3
2019-03-31,23.707692307692305,19.86923076923077,195.53846153846155,401.7692307692308,511.6923076923077,18.592307692307692,33.76153846153846,781.5461538461539,110.6923076923077,1.9384615384615385,0,19,3
2019-04-01,20.815384615384616,36.6,323.84615384615387,111.23076923076923,412.84615384615387,22.700000000000003,54.48461538461538,782.8692307692307,72.0,2.0615384615384618,0,19,4
2019-04-02,21.015384615384615,26.00769230769231,310.7692307692308,180.69230769230768,450.38461538461536,22.053846153846152,53.599999999999994,782.4538461538461,100.6923076923077,2.3000000000000003,0,19,4
2019-04-03,19.176923076923078,40.89999999999999,313.0769230769231,117.76923076923077,393.2307692307692,24.161538461538463,65.83846153846153,782.6538461538462,113.3076923076923,1.5538461538461539,0,19,4
2019-04-04,19.592307692307692,45.08461538461539,203.30769230769232,221.15384615384616,402.38461538461536,22.484615384615385,60.184615384615384,783.2307692307693,76.46153846153847,1.776923076923077,0,19,4
2019-04-05,21.56153846153846,28.576923076923077,176.30769230769232,340.15384615384613,477.0769230769231,20.95384615384615,50.607692307692304,782.4769230769232,98.23076923076923,2.623076923076923,0,19,4
2019-04-06,20.353846153846156,19.415384615384617,255.23076923076923,316.15384615384613,476.9230769230769,21.63076923076923,60.30769230769231,782.7230769230769,97.6923076923077,3.215384615384615,0,19,4
2019-04-07,22.123076923076926,22.946153846153848,121.46153846153847,474.0769230769231,507.53846153846155,19.63076923076923,41.70769230769231,782.7153846153846,84.07692307692308,2.976923076923077,0,19,4
2019-04-08,23.45384615384615,20.4,181.76923076923077,394.0,525.6153846153846,19.6,36.44615384615385,781.7769230769231,55.30769230769231,2.223076923076923,0,19,4
2019-04-09,23.03846153846154,52.176923076923075,236.92307692307693,60.84615384615385,295.46153846153845,20.653846153846153,36.36923076923077,781.823076923077,38.30769230769231,1.9153846153846152,0,19,4
2019-04-10,23.4,35.83846153846154,305.84615384615387,115.92307692307692,405.15384615384613,19.446153846153848,36.176923076923075,781.4461538461538,86.0,2.6153846153846154,0,19,4
2019-04-11,22.853846153846156,14.723076923076924,208.23076923076923,424.15384615384613,534.3846153846154,21.63076923076923,45.13076923076923,781.1923076923077,86.0,3.076923076923077,0,19,4
2019-04-12,18.338461538461537,42.330769230769235,261.15384615384613,100.84615384615384,341.3076923076923,24.615384615384617,77.04615384615384,781.8076923076923,103.23076923076923,1.830769230769231,0,19,4
2019-04-13,18.93076923076923,43.73846153846154,230.46153846153845,166.3846153846154,360.0769230769231,24.115384615384617,69.26153846153846,781.9692307692308,123.76923076923077,1.2461538461538462,0,19,4
